新房源怡景园包宽带保洁 押一付一 随时看房,怡景园,1530 元/月,https://bj.zu.anjuke.com/fangyuan/1216386939
高端小区 明星楼盘 南北两居室 豪华装修 有车位 随时可看,季景沁园,12000 元/月,https://bj.zu.anjuke.com/fangyuan/1224515537
倒座庙1号院蛋壳公寓直租 维修  双周保洁,倒座庙1号院,1540 元/月,https://bj.zu.anjuke.com/fangyuan/1216083577
小井润园二区，临近地铁，北欧风精装修卧室,小井润园二区,1340 元/月,https://bj.zu.anjuke.com/fangyuan/1213708482
10min到地铁程庄南里月付！集中供暖 物业齐全,程庄南里,1800 元/月,https://bj.zu.anjuke.com/fangyuan/1219806647
双周保洁 物业齐全 智能门锁康颐园,康颐园小区,1750 元/月,https://bj.zu.anjuke.com/fangyuan/1219282015
好房六里桥7号院高速网络 大户型：3室1厅 价格可商量,六里桥7号院,1880 元/月,https://bj.zu.anjuke.com/fangyuan/1216192420
大通成府公馆双周保洁 物业齐全 智能门锁,大通成府公馆,1300 元/月,https://bj.zu.anjuke.com/fangyuan/1215922616
七号线湾子站附近单间出租可押一付一包宽带保洁,威尔夏大道,1700 元/月,https://bj.zu.anjuke.com/fangyuan/1212532518
10min到地铁倒座庙东区月付！集中供暖 物业齐全,倒座庙东区,1320 元/月,https://bj.zu.anjuke.com/fangyuan/1215927641
双周保洁 物业齐全 智能门锁东瑞丽景家园,东瑞丽景家园,2210 元/月,https://bj.zu.anjuke.com/fangyuan/1220220201
润景家园双周保洁 物业齐全 智能门锁,润景家园,1670 元/月,https://bj.zu.anjuke.com/fangyuan/1216178370
地铁八通线京贸国际公寓 精装修主卧出租 无中间费 随时入住,京贸国际公寓,1900 元/月,https://bj.zu.anjuke.com/fangyuan/1216409819
未来66双周保洁 物业齐全 智能门锁,未来66,1300 元/月,https://bj.zu.anjuke.com/fangyuan/1211996192
空调 精装卧室！水木兰亭花园超速宽带，抢订中,水木兰亭花园,1670 元/月,https://bj.zu.anjuke.com/fangyuan/1219227571
家电齐全，空调大三居，8min到13号线，随时入住芍药居4号,芍药居4号院,1300 元/月,https://bj.zu.anjuke.com/fangyuan/1218148173
急租！六里桥家园同商圈超，招租精装押一付一，宽带,六里桥家园,1300 元/月,https://bj.zu.anjuke.com/fangyuan/1216375770
花园路10号院蛋壳公寓直租 物业齐全 宽带保洁,花园路10号院,1540 元/月,https://bj.zu.anjuke.com/fangyuan/1216879609
梨园地铁附近 梨园小镇 精装修 能做饭 带空调,梨园小镇,1700 元/月,https://bj.zu.anjuke.com/fangyuan/1216682136
双周保洁 物业齐全 智能门锁彩虹城四区,彩虹城四区,1900 元/月,https://bj.zu.anjuke.com/fangyuan/1219273105
中关园双周保洁 物业齐全 智能门锁,中关园,1340 元/月,https://bj.zu.anjuke.com/fangyuan/1215472740
玉桥中路 玉桥南里便宜甩租超大次卧押一付一家具齐全拎包入住,玉桥南里,1400 元/月,https://bj.zu.anjuke.com/fangyuan/1217771949
双周保洁 物业齐全 智能门锁龙华园,龙华园,1910 元/月,https://bj.zu.anjuke.com/fangyuan/1219804093
双周保洁 物业齐全 智能门锁草桥物业小区,草桥物业小区,1770 元/月,https://bj.zu.anjuke.com/fangyuan/1219785043
双周保洁 物业齐全 智能门锁城南嘉园益星园,城南嘉园益星园,1790 元/月,https://bj.zu.anjuke.com/fangyuan/1219805163
