一降到底 首月减800再返现 海泰国际公寓 押一付一 无附加,海泰国际公寓,360 元/月,https://tj.zu.anjuke.com/fangyuan/1220965353
晶采大厦 下瓦房A口 精装可租办公 随时看房,晶采上品,4500 元/月,https://tj.zu.anjuke.com/fangyuan/1217763906
一降到底 首月减800再返现 顶佳金领地 押一付一 无附加费,顶佳金领地,380 元/月,https://tj.zu.anjuke.com/fangyuan/1220966777
东丽开发区 万科民和巷 精装三室 价格美丽 拎包入住,万科民和巷,2350 元/月,https://tj.zu.anjuke.com/fangyuan/1218014529
一降到底   首月减800再返现  美年广场小区  超高性价,美年广场小区,350 元/月,https://tj.zu.anjuke.com/fangyuan/1220966621
一降到底首月减800再返现  美塘佳苑 品牌好房 欧式装修,美塘佳苑,390 元/月,https://tj.zu.anjuke.com/fangyuan/1220968185
万科民和巷，全齐三室，全新出租，价格可议,万科民和巷,2400 元/月,https://tj.zu.anjuke.com/fangyuan/1218424399
一降到底  首月减800再返现 溪华苑  视野开阔,溪华苑,320 元/月,https://tj.zu.anjuke.com/fangyuan/1220971081
一降到底  首月减800再返现 有机宿舍 押一付一 专人,有机合成宿舍,350 元/月,https://tj.zu.anjuke.com/fangyuan/1220966595
府湖里精装两室家具齐全交通便利拎包入住,府湖里,2700 元/月,https://tj.zu.anjuke.com/fangyuan/1216984006
一降到底 首月减800再返现 专家公寓 北欧风精装,专家公寓,340 元/月,https://tj.zu.anjuke.com/fangyuan/1220966215
美德里 好房出租 品牌好房 贴心管家 优惠多多,美德里,1480 元/月,https://tj.zu.anjuke.com/fangyuan/1217157203
程华里 可月付 包物业采暖网 三家合租 紧邻3号线华苑站,程华里,889 元/月,https://tj.zu.anjuke.com/fangyuan/1219436351
庆云里 小区房源 干净卫生 免费宽带 优惠多多,庆云里,1140 元/月,https://tj.zu.anjuke.com/fangyuan/1217162925
一降到底 首月减800再返现 明华苑  专属管家 随时看房,明华苑,310 元/月,https://tj.zu.anjuke.com/fangyuan/1220946891
金地紫云庭 精装复式 家电全齐 随时看房 温馨一室一卫两厅,紫乐名轩,2800 元/月,https://tj.zu.anjuke.com/fangyuan/1216807722
麦收国际公寓 小区房源  可押一付一 住的舒心 随时带看,麦收国际公寓,1490 元/月,https://tj.zu.anjuke.com/fangyuan/1219795355
东丽医院后身，精装三室，随时入住，随时看房，价格跳楼,万科民和巷,2470 元/月,https://tj.zu.anjuke.com/fangyuan/1217270429
更生里 小区房源 紧邻公交地铁站 环境优美 免费宽带,更生里,1160 元/月,https://tj.zu.anjuke.com/fangyuan/1217153225
一降到底  首月减800再返现 孚泰公寓 设施齐全 养生宜居,孚泰公寓,370 元/月,https://tj.zu.anjuke.com/fangyuan/1220950929
一降到底  首月减800再返现 海山北里  视野开阔,海山北里,300 元/月,https://tj.zu.anjuke.com/fangyuan/1221188041
敬爱里下瓦房家具齐全 精装 押一付一  0中J费,敬爱里,1590 元/月,https://tj.zu.anjuke.com/fangyuan/1217691139
哈尔滨道河南路交口  周边配套齐全 交通便利  临近滨江道步,四季汇,4000 元/月,https://tj.zu.anjuke.com/fangyuan/1217920181
永旺购物旁 小区门口 全新家电 初租 有钥匙 图片真实,万科海港城,2500 元/月,https://tj.zu.anjuke.com/fangyuan/1215074433
四构件 小区房源 家具齐全 免费宽带 优惠多多,四构件社区,1130 元/月,https://tj.zu.anjuke.com/fangyuan/1220131311
爱情公寓出租 包物业取暖网费 定期保洁 免费维修 非中介,秀波园小区,930 元/月,https://tj.zu.anjuke.com/fangyuan/1215217667
福建北路唐山里小区两室一厅精装修，家电齐全拎包入住，好房出租,唐山里,1350 元/月,https://tj.zu.anjuke.com/fangyuan/1221295143
